games_2023,minutes_played_2023,goals_2023,assists_2023,goals_against_2023,goals_for_2023,clean_sheet_2023,position,sub_position,foot,height_in_cm,age,term_days_remaining,market_value_in_eur,highest_market_value_in_eur,yellow_cards_2023,red_cards_2023,current_club_domestic_competition_id
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1.0,181.0,25.0,67,65000000.0,75000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,182.0,26.0,67,400000.0,400000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1.0,169.0,28.0,67,1200000.0,1300000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,184.0,27.0,67,400000.0,1000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,191.0,25.0,1162,2000000.0,2500000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,187.0,24.0,797,10000000.0,32000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,180.0,25.0,797,5000000.0,6000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,184.0,26.0,67,800000.0,1000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,192.0,25.0,432,4500000.0,4500000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,180.0,25.0,797,9000000.0,9000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,195.0,27.0,1528,8000000.0,8000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,196.0,24.0,797,450000.0,500000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,184.0,26.0,432,800000.0,800000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,180.0,28.0,251,275000.0,5000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,182.0,26.0,67,400000.0,400000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,191.0,28.0,67,10000000.0,10000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.0,174.0,23.0,432,80000000.0,80000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,191.0,25.0,37,200000.0,225000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,185.0,24.0,797,3800000.0,4000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,178.0,24.0,67,175000.0,350000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,193.0,24.0,1528,11000000.0,11000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,198.0,26.0,67,750000.0,900000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,194.0,32.0,432,18000000.0,32000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,186.0,24.0,797,2000000.0,2000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.0,178.0,26.0,432,1400000.0,1400000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,183.0,23.0,432,200000.0,200000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0.0,186.0,24.0,1162,300000.0,300000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,185.0,26.0,67,1800000.0,1800000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,177.0,27.0,432,800000.0,800000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,188.0,30.0,67,3000000.0,3000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,185.0,24.0,432,12000000.0,12000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,185.0,23.0,1162,17000000.0,30000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,177.0,26.0,432,10000000.0,13000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,192.0,23.0,67,55000000.0,55000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,189.0,24.0,67,100000.0,100000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,188.0,23.0,67,500000.0,500000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,177.0,21.0,432,800000.0,800000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,176.0,23.0,432,200000.0,200000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,179.0,24.0,67,4000000.0,4000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.0,176.0,32.0,432,13000000.0,16000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,192.0,37.0,251,400000.0,7000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,173.0,39.0,67,50000.0,1800000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,180.0,36.0,67,350000.0,5000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,190.0,36.0,67,350000.0,3000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,182.0,29.0,1162,1200000.0,1250000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,191.0,32.0,797,900000.0,900000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,189.0,31.0,432,800000.0,1400000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,1.0,174.0,29.0,432,375000.0,400000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.0,173.0,29.0,1162,10000000.0,10000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,184.0,31.0,616,5000000.0,5000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,170.0,28.0,67,250000.0,800000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,188.0,27.0,1162,30000000.0,42000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.0,173.0,32.0,797,3000000.0,8000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,188.0,25.0,432,25000000.0,25000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,186.0,25.0,1162,30000000.0,30000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,173.0,27.0,432,25000000.0,25000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,176.0,26.0,432,200000.0,200000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,187.0,27.0,432,4000000.0,8000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,185.0,26.0,67,500000.0,500000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,185.0,28.0,1162,10000000.0,15000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,185.0,25.0,432,25000000.0,50000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,187.0,23.0,797,600000.0,600000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,194.0,25.0,432,800000.0,2000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,188.0,25.0,797,70000000.0,70000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,191.0,25.0,797,6000000.0,6000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.0,180.0,23.0,432,2500000.0,2500000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,194.0,23.0,1162,15000000.0,15000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,176.0,27.0,432,500000.0,500000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,185.0,23.0,432,200000.0,200000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,197.0,24.0,797,22000000.0,22000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,174.0,23.0,1528,20000000.0,20000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0.0,170.0,22.0,432,300000.0,300000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,174.0,22.0,432,2500000.0,2500000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.0,189.0,22.0,797,1200000.0,1200000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,187.0,25.0,797,10000000.0,15000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0.0,183.0,24.0,1162,18000000.0,25000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,181.0,22.0,67,200000.0,200000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,184.0,25.0,67,700000.0,900000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,172.0,25.0,797,2000000.0,4000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,192.0,22.0,67,100000.0,100000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,183.0,25.0,797,20000000.0,20000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,176.0,23.0,1162,14000000.0,20000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,179.0,26.0,67,800000.0,800000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,186.0,21.0,797,1250000.0,1250000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,189.0,23.0,1528,1000000.0,1000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,191.0,23.0,67,3000000.0,5000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,195.0,23.0,981,1000000.0,1000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,184.0,24.0,432,1000000.0,1000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,180.0,25.0,67,900000.0,2000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,193.0,24.0,1162,1500000.0,1500000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,178.0,21.0,797,700000.0,700000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,173.0,20.0,797,11000000.0,11000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,178.0,27.0,67,300000.0,400000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,181.0,21.0,432,800000.0,800000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,186.0,23.0,1162,2500000.0,2500000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,174.0,25.0,67,300000.0,300000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,190.0,25.0,251,300000.0,700000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,194.0,22.0,1528,100000.0,100000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,185.0,24.0,432,400000.0,400000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,182.0,24.0,432,700000.0,700000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,173.0,21.0,797,3000000.0,3000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,175.0,20.0,67,1000000.0,1000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,187.0,20.0,797,500000.0,500000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,177.0,23.0,1162,8500000.0,8500000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0.0,177.0,22.0,1528,20000000.0,20000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,192.0,22.0,432,200000.0,200000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,181.0,24.0,67,150000.0,400000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,195.0,37.0,67,600000.0,13000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,183.0,34.0,67,4000000.0,15000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,185.0,35.0,67,300000.0,2800000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,187.0,35.0,67,1000000.0,16000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,188.0,35.0,67,1200000.0,13000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,193.0,36.0,67,250000.0,750000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,175.0,32.0,432,70000000.0,180000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,178.0,35.0,67,300000.0,1000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,180.0,36.0,67,2000000.0,17000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1.0,176.0,32.0,432,13000000.0,55000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,182.0,32.0,67,250000.0,325000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,187.0,34.0,251,800000.0,2200000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,174.0,34.0,251,1000000.0,7000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,176.0,35.0,67,1800000.0,7500000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,183.0,34.0,67,15000000.0,50000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0.0,179.0,33.0,67,1500000.0,10000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,188.0,32.0,67,3500000.0,3500000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,200.0,32.0,797,60000000.0,75000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,193.0,31.0,797,4000000.0,12000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,192.0,32.0,67,1800000.0,15000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,189.0,33.0,67,7000000.0,45000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,184.0,30.0,797,17000000.0,19000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,188.0,31.0,432,10000000.0,30000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,186.0,31.0,67,15000000.0,26000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,180.0,37.0,67,350000.0,3500000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,179.0,31.0,1162,1500000.0,1500000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,185.0,32.0,432,800000.0,3000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,184.0,31.0,797,2000000.0,5000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,181.0,33.0,67,700000.0,4000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,178.0,31.0,797,17000000.0,35000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,184.0,31.0,1162,6000000.0,9000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,188.0,31.0,67,18000000.0,30000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,187.0,36.0,251,100000.0,1250000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,183.0,31.0,67,175000.0,400000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,181.0,32.0,67,2000000.0,7000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.0,174.0,32.0,1193,2000000.0,10000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,177.0,30.0,67,800000.0,8000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,181.0,31.0,432,3500000.0,14000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,186.0,30.0,67,75000.0,200000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,185.0,30.0,432,300000.0,600000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,188.0,32.0,67,300000.0,1800000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,190.0,29.0,67,5000000.0,5000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,184.0,31.0,432,400000.0,500000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,186.0,31.0,616,1500000.0,8000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,183.0,31.0,797,5000000.0,9000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,182.0,32.0,797,2500000.0,2500000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,188.0,32.0,67,2500000.0,9000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,170.0,34.0,432,1200000.0,5000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,186.0,35.0,67,600000.0,4000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,180.0,29.0,432,35000000.0,40000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,195.0,29.0,67,1800000.0,20000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,178.0,29.0,67,250000.0,1000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,185.0,29.0,797,3500000.0,3500000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,191.0,33.0,251,1000000.0,18000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,181.0,30.0,1162,14000000.0,45000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,185.0,31.0,432,900000.0,1500000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,187.0,30.0,1162,10000000.0,10000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,186.0,31.0,67,2000000.0,2500000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,174.0,32.0,432,2500000.0,15000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,189.0,29.0,67,600000.0,1000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,174.0,32.0,432,45000000.0,150000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,191.0,28.0,67,25000000.0,30000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,184.0,29.0,432,9000000.0,15000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,186.0,29.0,797,3000000.0,4000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,186.0,28.0,67,400000.0,3000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,181.0,35.0,67,100000.0,800000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0.0,181.0,31.0,432,18000000.0,50000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0.0,169.0,32.0,67,800000.0,1200000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,195.0,28.0,67,3500000.0,7000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,195.0,28.0,67,750000.0,1300000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,186.0,30.0,432,1000000.0,1000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,187.0,29.0,432,400000.0,800000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,195.0,29.0,67,200000.0,300000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,171.0,27.0,402,700000.0,1000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,193.0,29.0,616,2000000.0,3000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,189.0,32.0,432,500000.0,3000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,190.0,28.0,1162,18000000.0,30000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.0,170.0,29.0,67,8000000.0,35000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,186.0,27.0,797,18000000.0,18000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,190.0,27.0,432,25000000.0,30000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,183.0,29.0,67,25000000.0,25000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,184.0,28.0,432,500000.0,1800000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,189.0,29.0,797,2300000.0,2500000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,185.0,30.0,67,6000000.0,18000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,192.0,27.0,67,10000000.0,16000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.0,183.0,28.0,67,800000.0,1500000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,190.0,26.0,432,1000000.0,1000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,184.0,27.0,52,200000.0,1000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,188.0,29.0,616,3000000.0,4000000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,188.0,29.0,67,1200000.0,4000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,165.0,26.0,402,2000000.0,3500000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,166.0,28.0,797,1500000.0,1500000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,186.0,25.0,432,5500000.0,24000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0.0,169.0,27.0,67,700000.0,1100000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,180.0,28.0,67,1500000.0,1500000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0.0,177.0,26.0,67,200000.0,250000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,183.0,27.0,797,6000000.0,10000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,180.0,25.0,67,350000.0,350000.0,0.0,0.0,2
